597	159
303	141
118	24
68	21
28	117
139	258
139	551
367	457
461	429
16	450
83	411
180	265
586	171
92	334
425	370
463	130
342	585
469	172
409	30
153	175
321	175
130	546
578	507
203	261
399	557
461	90
340	253
414	375
109	141
355	247
10	125
209	263
580	587
497	236
209	403
466	63
443	358
257	129
446	594
339	305
504	422
51	551
372	200
54	324
87	477
284	56
115	37
89	496
305	344
513	378
153	369
355	294
526	549
188	323
413	112
4	202
115	205
238	59
126	271
200	275
532	192
547	271
296	53
108	471
555	61
41	137
598	45
327	473
510	105
440	235
144	576
474	109
492	356
514	443
167	405
232	64
400	562
172	77
196	475
334	26
396	197
531	135
332	475
75	509
279	221
560	405
174	512
201	317
423	578
372	115
242	256
74	527
335	6
227	441
59	593
555	476
458	261
517	398
158	319
83	524
597	494
224	391
33	170
396	533
336	185
543	278
28	402
409	276
333	64
357	245
594	301
526	465
327	336
154	234
64	164
187	540
52	111
156	459
349	236
257	363
275	397
471	289
32	384
586	164
198	356
573	414
293	193
292	509
529	10
254	496
415	32
63	448
312	172
353	558
199	72
178	467
52	258
88	215
83	310
577	49
231	127
184	584
191	482
41	196
274	224
590	436
183	238
346	461
86	234
282	563
114	11
220	263
543	437
223	557
208	128
402	465
530	69
553	438
85	245
201	90
248	389
341	305
547	377
305	405
536	156
339	407
475	473
314	333
521	98
383	375
12	466
24	367
180	385
587	261
178	92
592	388
110	518
383	205
384	551
240	589
67	254
481	14
485	182
354	239
588	267
300	169
339	0
168	95
425	151
197	152
211	316
441	221
183	30
288	409
185	250
19	314
147	589
71	131
477	358
206	267
269	463
155	310
80	182
239	173
470	132
384	484
395	512
353	169
161	513
189	268
99	359
461	207
421	421
177	363
415	517
227	172
592	359
279	442
487	0
174	558
533	419
18	261
495	78
484	124
399	156
353	0
153	354
547	96
35	232
156	250
526	495
317	502
50	289
12	227
445	289
404	172
283	224
534	295
258	497
526	402
125	98
408	490
520	415
329	25
323	37
242	51
575	407
71	373
109	305
94	387
430	439
131	557
245	24
257	21
537	221
490	359
534	552
439	21
443	146
59	30
103	101
105	275
413	363
479	174
502	345
530	183
221	588
272	452
69	438
253	524
279	365
53	320
352	273
281	302
207	239
36	476
365	582
13	309
124	53
255	19
218	152
371	314
375	317
31	77
137	439
576	367
41	598
563	239
334	121
90	289
424	522
250	13
495	420
136	351
106	579
324	530
163	343
69	345
247	351
116	364
163	446
213	531
170	381
40	338
484	269
350	497
473	286
55	263
331	97
88	283
72	527
1	582
590	244
205	528
538	20
43	173
289	512
585	132
319	412
296	20
502	440
466	163
590	585
296	53
291	444
152	301
220	78
308	3
440	163
486	442
195	457
303	277
438	288
463	229
84	120
198	65
560	151
185	587
68	141
496	267
53	534
413	498
258	148
495	301
483	230
172	172
551	10
381	566
45	330
59	363
100	405
559	398
158	533
311	436
551	304
277	549
147	37
209	182
526	229
231	553
405	140
467	410
505	514
161	470
196	179
161	490
588	583
503	133
140	262
457	523
2	220
201	120
403	269
2	461
306	61
280	297
424	486
80	543
206	455
598	312
6	446
278	197
247	194
18	260
414	207
258	188
105	454
273	502
112	520
564	210
173	144
478	515
498	66
222	472
409	572
274	272
398	559
229	153
89	530
547	486
272	195
302	74
490	530
369	197
125	573
209	354
569	538
484	498
526	388
457	409
95	60
271	82
122	371
538	506
95	498
96	270
558	447
417	194
198	260
301	432
0	565
431	537
474	54
7	210
183	359
494	349
459	421
530	379
525	526
297	252
285	216
483	235
245	422
464	80
259	152
472	107
356	102
217	402
109	482
291	487
51	15
376	593
274	249
263	445
355	378
407	506
510	358
464	94
255	532
350	351
77	202
223	306
37	572
300	506
573	504
132	325
381	425
123	73
208	469
129	158
583	349
439	200
199	410
549	572
289	30
479	348
111	22
14	361
79	98
522	204
576	53
45	265
248	8
419	280
272	574
342	121
247	107
549	523
331	470
236	498
103	304
248	427
574	39
137	485
246	148
161	157
87	254
75	501
306	360
37	467
375	334
528	250
550	87
590	543
319	551
187	458
493	84
507	135
414	539
371	544
118	391
572	569
96	453
499	7
102	278
124	222
0	34
308	501
8	501
277	272
350	41
228	10
168	144
126	245
33	36
289	320
26	446
552	195
495	343
222	474
472	341
180	188
599	30
53	151
193	82
158	313
309	592
491	245
538	480
77	65
430	576
272	248
568	581
560	273
391	368
379	506
332	498
481	106
409	5
1	314
261	49
142	551
456	96
374	344
401	487
418	158
415	569
441	332
411	121
464	28
469	372
356	348
198	448
40	331
522	85
274	572
592	535
519	118
10	77
47	149
479	585
547	489
480	308
107	272
520	29
540	363
284	382
431	458
313	292
44	349
589	377
397	528
54	223
303	1
119	506
123	577
505	171
100	125
110	69
520	281
73	558
153	560
89	236
438	466
43	377
450	345
279	220
358	170
539	589
498	357
388	13
374	449
516	328
79	480
165	544
198	385
107	591
394	104
95	97
245	574
23	147
460	238
459	316
480	38
75	510
154	270
557	433
372	256
538	261
314	195
408	105
446	462
258	285
531	502
131	40
258	348
241	495
24	558
598	171
489	168
283	477
341	143
309	329
216	282
545	492
120	213
139	44
519	451
410	147
529	399
376	62
327	447
317	376
105	294
275	518
379	397
445	327
462	541
56	306
431	347
387	532
213	256
387	108
364	412
207	229
542	543
27	496
249	43
304	323
164	377
367	97
275	207
254	575
26	595
556	265
565	271
350	447
302	137
556	463
552	309
573	208
464	553
519	32
508	333
252	507
84	197
398	160
108	124
362	369
419	478
266	216
598	19
301	321
366	259
417	24
496	26
281	567
539	434
513	571
12	87
486	12
197	539
259	343
228	455
229	82
551	378
280	452
494	481
35	414
57	427
471	394
424	376
93	118
1	238
381	117
76	95
498	467
395	514
434	170
277	564
108	502
562	291
330	161
184	319
542	339
363	333
409	362
252	386
94	442
80	232
70	362
497	136
204	163
258	468
472	53
596	71
489	391
230	580
3	235
281	392
41	516
225	541
268	548
87	211
353	247
547	213
160	454
423	110
72	400
503	558
281	292
509	269
122	539
241	538
208	453
469	72
152	283
110	478
307	373
94	1
168	599
471	65
352	156
314	341
91	415
566	123
336	314
476	448
201	198
150	464
180	381
280	67
446	279
254	437
579	559
597	431
489	393
543	23
546	98
550	137
239	84
481	184
225	157
76	326
283	507
