55	483
111	475
454	310
155	297
194	446
354	452
299	132
330	185
269	95
447	418
115	396
325	74
272	148
265	203
229	417
374	398
271	80
494	493
358	151
309	437
364	338
328	313
265	453
156	455
289	36
96	518
209	254
178	243
379	146
222	491
302	246
246	207
473	514
250	237
186	407
269	427
325	49
340	96
293	16
237	306
218	283
555	508
156	510
227	410
469	387
351	342
200	348
451	309
285	266
306	119
193	404
31	513
292	93
258	380
196	412
289	131
313	461
471	361
332	63
202	287
336	369
282	180
424	228
483	377
309	185
353	104
244	129
195	318
292	92
348	464
300	77
211	264
295	12
82	480
478	391
300	416
80	418
277	96
269	93
348	224
330	300
525	398
356	326
263	254
309	46
311	45
264	93
339	87
270	73
336	248
300	22
176	251
303	324
358	472
320	178
322	170
365	408
357	243
358	130
338	491
293	105
327	306
223	262
359	125
268	489
277	54
551	446
180	416
493	397
301	309
102	434
255	112
467	500
341	281
300	43
317	223
323	332
275	216
273	82
302	32
295	55
292	23
289	38
307	51
459	400
316	226
218	461
13	513
118	484
77	396
421	303
325	168
265	66
389	172
400	183
202	514
248	133
351	114
241	428
235	204
297	8
301	7
286	34
306	17
155	313
315	54
203	177
269	488
320	227
435	248
302	15
327	64
407	196
313	424
416	210
322	42
276	472
178	367
383	248
444	348
306	468
310	115
433	235
294	38
179	233
245	211
260	187
536	418
281	423
312	39
332	242
335	151
253	156
295	232
518	477
208	504
278	409
322	220
306	93
181	318
330	254
300	5
303	11
177	389
143	278
578	484
517	455
326	397
290	22
297	241
163	376
273	116
508	465
316	209
477	472
231	278
318	91
299	219
281	355
100	436
438	447
353	97
430	261
38	518
387	262
332	510
424	383
195	198
403	402
130	311
242	106
322	40
360	501
369	134
279	49
291	46
391	428
380	151
287	65
235	195
162	418
161	342
149	403
299	105
345	169
190	298
189	246
327	163
257	196
273	387
194	212
359	239
429	305
345	421
316	182
270	108
281	205
315	145
368	369
291	25
541	435
300	129
348	193
150	304
376	263
294	92
302	21
221	410
437	456
317	67
343	141
329	98
48	501
379	266
507	519
321	296
308	66
379	519
264	338
381	169
31	499
252	87
400	385
346	127
387	369
267	95
263	306
275	450
293	37
253	103
271	468
218	444
409	263
327	227
387	176
239	121
315	85
477	477
268	95
298	516
429	505
292	179
298	146
304	13
35	474
178	306
242	494
332	70
480	403
331	70
333	106
230	215
292	38
90	445
500	435
189	230
302	399
307	196
293	57
344	196
301	4
