447	362
252	389
313	404
278	93
259	309
103	450
354	488
323	190
143	297
220	396
272	112
374	567
427	176
287	510
346	488
367	76
372	334
349	315
362	137
87	305
507	102
293	523
220	225
94	416
326	172
233	539
293	399
330	260
29	383
300	167
229	177
284	87
317	352
353	358
310	502
494	198
390	520
390	137
269	106
306	426
286	142
327	72
300	445
159	368
505	391
302	378
248	343
247	57
40	192
256	504
301	312
156	255
348	268
283	411
331	277
327	34
333	128
260	440
311	475
311	204
530	393
173	469
151	99
443	283
306	93
136	463
244	341
355	336
367	390
370	358
332	18
347	501
252	74
187	360
216	77
304	388
327	297
164	105
276	523
241	248
173	349
190	297
299	201
450	263
146	308
200	307
192	220
349	196
158	343
430	117
291	179
296	190
256	376
362	165
427	427
294	577
354	290
380	337
431	293
68	370
70	333
240	57
265	201
302	346
184	82
487	383
350	419
222	414
214	460
300	185
303	527
301	553
232	277
410	496
507	268
297	120
235	390
167	131
227	309
214	154
293	152
265	399
372	134
294	63
191	215
267	48
257	576
276	27
485	462
308	578
293	238
297	80
293	453
191	504
340	521
488	242
436	173
400	431
300	278
256	42
436	404
395	314
200	256
367	216
203	413
290	48
274	308
279	317
102	442
86	295
534	374
368	123
279	355
278	382
257	539
298	278
87	250
467	216
178	291
308	526
250	289
223	300
295	562
133	179
130	196
309	198
320	434
190	369
231	295
251	391
331	32
541	376
288	259
236	252
333	292
247	353
430	528
453	346
436	194
460	269
329	455
323	404
253	581
253	70
297	502
319	531
267	102
300	467
318	379
293	253
434	290
284	223
238	196
126	132
503	263
113	353
331	271
311	179
296	510
275	373
302	333
308	526
326	407
232	183
306	488
363	318
350	143
263	491
246	358
355	442
323	25
421	203
254	300
332	428
520	424
248	193
288	210
361	486
364	289
425	428
302	570
452	259
275	386
94	274
528	319
221	26
69	447
323	206
419	543
339	527
237	288
197	403
219	148
290	62
299	234
411	344
325	286
128	359
138	365
418	481
288	441
399	267
267	192
293	295
358	317
315	548
452	138
283	320
260	262
204	556
359	390
338	256
177	314
378	427
81	300
300	221
137	354
220	250
336	208
311	14
300	374
470	115
417	425
291	109
295	86
312	14
295	268
233	531
292	31
292	78
286	398
278	192
310	451
105	251
314	250
253	265
296	283
419	356
18	294
320	101
356	31
416	80
286	309
327	319
224	510
245	552
319	353
264	485
527	238
288	381
316	55
294	107
576	323
308	598
296	242
286	157
438	376
473	349
466	432
130	423
310	51
325	528
281	441
309	422
304	431
327	196
258	449
291	461
290	338
291	553
41	409
300	46
331	120
560	287
300	98
325	322
348	575
429	331
345	499
463	339
406	453
158	422
296	536
402	341
368	366
344	520
483	221
508	218
269	139
315	509
227	122
296	457
296	55
270	52
307	354
418	229
228	331
236	103
311	573
43	325
226	437
331	338
377	373
291	307
269	153
419	310
354	221
179	161
350	247
256	480
306	467
263	241
462	409
404	435
279	177
176	347
340	429
339	108
230	333
350	327
266	281
304	52
297	409
195	182
347	247
504	201
373	262
362	277
361	182
302	100
158	311
297	516
248	275
278	311
552	412
398	198
298	18
301	10
249	466
292	433
335	403
168	350
425	186
303	416
323	424
503	289
328	118
239	155
483	288
76	399
507	282
325	450
366	337
385	128
321	192
305	591
323	231
289	178
234	170
280	493
290	530
310	244
342	281
481	261
219	432
306	240
493	297
396	331
137	331
409	496
161	130
361	424
265	41
294	148
302	540
521	479
262	81
89	306
270	420
392	480
246	475
157	318
428	328
220	306
475	170
218	52
291	65
277	248
316	490
296	226
236	405
150	498
220	109
303	436
180	470
399	385
275	232
324	147
519	349
284	152
256	237
302	162
270	470
281	291
295	393
275	169
272	348
318	473
438	502
241	182
269	410
287	322
169	302
299	19
295	142
507	272
337	233
280	305
188	450
227	244
174	235
420	474
275	140
288	408
428	359
338	515
213	401
250	549
179	404
306	162
300	473
272	346
364	314
310	230
155	225
269	65
19	332
289	238
315	211
305	104
120	387
170	92
344	509
276	221
318	195
237	272
303	12
364	178
254	93
393	471
274	179
298	345
152	192
439	533
220	328
129	220
225	372
533	457
481	279
131	325
232	76
356	306
324	123
167	301
243	135
386	410
376	75
341	468
222	485
101	234
380	439
162	281
208	342
136	256
580	267
304	215
269	84
236	356
120	316
443	286
326	392
265	482
289	379
137	323
339	410
297	573
79	394
296	231
322	261
430	535
350	178
116	178
372	341
220	187
416	504
317	231
179	353
282	165
120	233
244	92
268	76
260	50
446	233
209	258
331	193
275	375
381	169
25	300
288	436
408	395
252	286
272	140
302	451
276	370
559	273
241	240
391	267
490	298
354	443
398	300
194	214
371	300
291	152
291	86
332	254
521	209
300	193
441	149
439	314
300	300
335	313
326	195
273	358
119	307
161	128
282	581
250	332
194	471
300	461
302	231
342	442
211	429
270	315
304	270
458	437
123	256
349	23
328	229
345	425
113	356
238	300
111	164
488	340
316	425
262	518
300	177
303	79
270	285
312	336
414	446
321	330
409	388
128	319
315	102
172	237
486	191
284	157
368	414
309	381
164	121
408	311
230	540
130	465
265	70
368	354
272	551
285	540
427	542
291	428
219	395
340	187
257	405
225	162
288	179
209	266
377	481
249	288
379	546
388	207
403	330
341	276
170	187
272	321
420	145
202	233
293	174
323	467
290	21
136	369
260	320
315	411
305	422
311	289
262	225
300	126
452	448
208	403
370	404
408	83
321	458
188	192
350	200
424	343
328	431
229	235
483	236
435	387
96	408
335	35
272	191
118	425
511	226
418	124
277	234
182	428
379	522
344	525
147	275
300	187
328	542
250	140
275	71
246	259
300	219
236	251
447	376
392	255
310	151
438	225
64	301
258	531
365	238
372	131
294	521
407	84
299	385
307	499
324	211
317	291
324	206
417	392
332	451
456	259
301	31
520	429
241	363
231	246
293	198
459	328
265	374
303	343
532	460
326	423
357	38
445	276
220	281
298	86
466	300
271	176
287	253
497	266
388	509
175	63
420	467
