442	368
369	325
598	362
259	86
186	50
175	374
316	333
218	380
206	197
462	234
69	184
242	531
459	119
193	592
326	471
123	87
314	167
464	313
145	94
488	470
299	353
97	136
513	39
512	360
266	577
576	344
320	320
448	119
597	420
534	138
424	575
321	45
124	148
565	534
471	327
8	530
399	275
225	142
408	370
56	516
595	572
464	56
249	22
521	118
77	270
67	490
247	562
108	284
348	354
554	30
523	544
285	443
403	338
507	285
48	41
303	323
348	34
580	30
121	527
3	574
405	481
428	53
23	419
136	496
86	262
229	14
1	109
283	278
249	124
532	169
162	586
209	345
568	320
439	133
327	509
560	370
555	439
333	103
437	432
201	429
279	3
505	41
86	281
504	152
270	485
271	430
13	552
282	514
485	585
405	353
533	61
101	358
561	367
67	275
341	212
259	519
353	341
299	468
230	202
246	131
47	312
145	463
442	566
29	11
518	426
419	208
263	75
294	118
340	122
129	374
154	418
41	523
417	465
589	299
412	354
419	597
166	569
580	1
224	490
543	206
63	38
340	172
154	251
54	199
161	454
307	20
57	536
456	579
132	114
37	297
21	327
41	441
569	437
334	431
97	126
500	209
4	425
508	538
489	576
290	347
258	303
502	144
101	552
404	277
84	581
287	147
396	371
444	211
306	119
594	302
513	32
48	599
313	488
295	285
233	504
15	368
333	247
29	487
226	63
297	44
486	301
589	133
294	11
298	408
71	499
317	498
437	482
79	532
450	78
42	514
310	502
214	569
589	357
228	245
502	394
378	44
79	406
45	194
558	427
141	274
490	70
490	374
273	225
388	36
275	408
528	509
99	37
190	594
229	82
47	469
354	515
285	97
9	29
66	136
473	559
314	327
9	459
373	359
16	201
44	411
448	41
573	201
580	298
202	575
523	148
539	556
141	495
332	104
266	301
369	184
178	235
597	2
367	439
162	169
478	198
411	37
53	589
534	131
382	34
325	237
273	343
259	501
193	297
427	251
28	387
524	409
494	306
482	111
223	165
390	319
88	84
245	79
142	441
261	439
341	495
36	526
429	461
515	182
114	7
504	112
485	178
257	445
224	274
516	338
127	2
156	374
266	446
269	92
159	280
233	208
260	398
435	424
338	381
336	264
45	204
349	234
208	175
476	168
221	405
576	303
282	41
120	34
455	490
33	592
452	343
219	3
24	211
557	438
468	408
45	434
437	516
95	469
504	213
71	535
520	105
266	170
60	246
438	142
268	427
107	407
41	241
137	596
316	394
72	596
374	348
334	198
239	18
474	485
19	584
592	422
390	568
526	280
200	342
379	415
52	212
143	557
434	139
590	86
205	503
118	198
590	149
191	321
335	219
298	286
508	124
538	273
347	192
295	340
468	572
554	313
276	258
147	519
500	504
374	414
454	477
332	72
7	358
573	174
160	188
163	453
126	7
33	587
546	267
571	498
99	117
192	47
63	306
289	143
385	132
13	328
84	482
157	159
181	67
515	267
110	551
248	132
375	418
250	1
232	182
412	382
345	123
23	574
354	46
95	235
198	68
16	119
82	545
543	69
84	129
373	545
334	161
374	73
578	115
488	327
56	301
303	204
354	589
317	474
448	243
471	278
119	419
530	328
221	261
284	400
72	523
176	175
60	222
585	31
491	221
143	488
118	412
463	64
114	509
325	422
166	309
101	364
593	461
128	174
296	555
345	395
253	477
446	391
507	378
388	394
318	181
172	585
175	534
58	423
477	591
364	535
376	328
399	25
246	287
124	199
384	40
426	90
271	292
333	118
184	569
429	166
103	214
361	582
551	465
498	155
87	463
116	529
264	280
447	169
180	484
332	12
1	198
259	89
338	243
217	583
38	391
374	472
458	477
589	578
89	376
68	330
540	18
235	527
13	568
178	369
333	177
595	596
414	410
143	69
394	303
316	479
410	583
268	570
251	437
529	218
106	542
420	287
568	236
245	342
353	350
324	595
342	337
174	377
315	288
587	336
387	43
36	18
455	119
499	34
53	82
211	425
557	393
293	270
583	448
132	66
248	61
505	213
4	553
488	160
541	380
251	440
217	100
53	459
130	465
102	451
7	497
469	260
143	507
221	292
549	586
382	22
296	48
196	178
378	428
517	101
456	65
11	296
176	325
129	551
382	547
467	233
154	397
358	575
211	73
494	211
415	158
166	23
2	548
522	134
467	334
73	563
383	213
446	20
597	594
406	258
256	143
316	248
427	202
119	286
182	519
269	393
535	186
329	56
44	518
303	205
517	340
73	135
86	507
66	376
74	352
583	56
355	418
253	197
62	333
358	476
292	257
382	225
42	327
81	566
426	272
247	460
202	249
167	68
531	310
321	416
428	170
592	500
428	248
140	42
263	338
214	438
264	259
556	318
4	51
108	45
391	559
158	558
24	362
434	191
463	204
208	249
183	284
118	178
143	437
276	357
298	3
459	447
22	81
220	175
394	577
310	313
136	455
399	6
58	242
235	268
129	375
58	150
0	299
492	80
47	109
504	233
91	535
474	300
451	543
562	21
126	518
105	21
8	588
263	74
147	173
24	406
362	156
69	146
225	27
102	280
320	452
293	314
591	327
494	449
155	329
202	269
533	445
147	254
228	33
450	61
561	496
172	211
377	87
115	395
383	126
472	174
103	598
23	476
248	409
75	513
433	362
440	556
484	242
279	463
575	300
236	291
239	54
547	60
151	116
553	541
199	595
495	111
224	582
353	3
363	257
29	474
385	96
479	76
397	154
249	581
558	416
80	9
97	116
202	560
235	575
107	546
299	3
446	215
190	354
360	331
436	9
145	581
128	229
36	531
166	552
478	548
252	264
555	273
35	101
580	201
191	452
556	79
153	532
546	178
198	564
225	73
400	96
562	129
322	278
155	596
545	209
529	32
566	281
505	497
585	581
21	300
63	423
298	569
443	554
509	171
299	154
413	280
489	591
380	416
274	592
464	515
172	528
182	532
576	544
302	564
438	201
329	596
384	35
495	491
463	455
245	495
74	166
411	540
261	308
484	222
13	309
598	309
209	546
218	436
181	415
358	166
184	300
565	470
437	214
272	97
567	282
525	442
470	157
438	41
190	27
349	553
62	554
51	508
582	578
336	134
353	379
244	267
538	27
412	238
595	514
48	431
577	244
66	527
148	299
313	283
18	319
555	307
450	555
201	214
326	92
452	452
177	544
477	255
352	537
146	199
526	21
597	361
592	211
590	571
303	108
9	222
523	4
234	337
484	459
469	470
220	485
474	539
545	234
189	159
222	490
580	366
337	529
457	67
71	163
583	65
124	220
266	119
247	430
287	438
425	0
578	408
166	8
103	430
300	333
528	453
168	491
388	55
513	315
369	250
156	574
337	311
582	503
423	9
360	226
373	111
308	149
526	120
415	473
70	554
527	389
449	87
99	455
577	597
105	367
209	568
218	275
486	87
122	409
22	31
92	308
408	408
2	165
347	498
234	5
587	67
397	101
221	80
425	299
76	261
318	129
4	179
549	515
484	269
523	109
329	431
390	575
165	468
303	206
318	346
285	216
346	236
394	331
176	172
47	274
387	115
83	493
488	190
272	332
326	518
502	585
573	165
577	327
558	168
94	498
91	309
275	420
424	202
20	193
38	463
465	448
481	522
540	7
447	165
297	210
352	190
7	271
61	539
435	177
42	519
419	494
37	326
120	31
88	433
508	461
387	222
267	370
522	287
271	587
398	397
355	32
455	569
89	284
199	486
95	520
482	335
419	135
81	513
296	261
14	500
233	569
290	587
402	588
482	357
93	28
305	376
314	498
254	274
416	349
493	491
392	304
348	178
202	239
204	450
543	73
487	272
268	314
32	116
504	296
190	282
5	544
187	284
274	317
49	206
121	340
68	197
396	158
547	348
355	211
559	261
552	551
534	161
388	556
217	556
138	28
561	160
137	185
217	228
159	420
173	192
384	542
200	304
438	22
587	90
203	519
49	534
65	84
527	482
483	483
401	39
420	348
160	43
205	293
495	308
77	355
517	125
256	423
565	464
562	226
112	392
357	542
477	2
245	51
30	184
253	355
164	313
459	475
453	8
478	382
521	208
320	583
429	25
262	363
526	161
340	392
71	2
453	286
222	211
328	377
0	518
519	520
453	86
593	549
150	347
31	265
3	92
44	75
105	407
45	557
8	576
104	468
483	435
545	522
457	527
431	329
440	58
317	470
65	323
572	247
566	384
581	594
248	404
141	564
38	404
194	331
279	495
482	17
552	312
362	237
354	561
332	359
218	590
354	392
508	35
310	332
74	450
300	293
149	533
527	421
527	140
56	248
407	580
62	339
35	173
151	69
164	565
388	312
467	342
346	244
41	425
469	497
205	374
199	382
54	42
382	507
552	130
148	271
580	74
256	407
343	365
361	244
76	544
299	535
110	15
586	444
550	259
3	553
107	159
563	505
167	230
358	1
189	20
177	349
457	469
244	288
304	189
23	247
487	100
461	169
519	133
510	157
53	340
