47	461
527	104
327	2
196	19
137	551
127	55
574	178
263	3
466	51
347	596
372	9
213	587
499	76
543	475
459	554
498	75
45	142
78	99
228	591
532	490
27	424
95	519
373	10
576	417
532	490
241	6
491	531
193	20
327	598
558	147
520	97
25	419
45	458
75	102
197	581
558	147
538	482
598	266
496	73
78	99
92	516
470	547
455	44
18	402
554	459
495	73
355	594
30	170
349	595
203	17
230	591
207	585
458	555
73	104
428	29
363	7
37	444
56	474
221	589
156	37
534	113
428	29
585	393
485	536
296	1
320	1
482	538
578	412
45	458
138	552
525	102
36	158
162	34
91	85
441	564
507	517
449	40
51	467
213	13
65	486
313	1
160	565
310	1
381	588
344	4
80	503
30	170
13	387
281	599
129	546
597	342
498	75
502	79
72	494
44	456
335	3
174	28
38	446
413	577
146	557
23	415
148	558
356	594
529	493
557	146
272	2
576	417
582	402
120	60
413	577
330	2
59	122
282	1
151	560
91	85
246	5
398	17
396	584
210	586
70	492
482	538
43	454
580	193
563	156
437	34
272	598
586	210
281	599
537	483
142	555
230	591
61	119
17	399
59	478
397	583
150	559
284	1
351	5
221	589
29	428
64	115
452	558
320	1
485	64
303	1
463	49
335	3
11	380
36	442
165	33
440	35
166	568
166	32
198	582
408	21
519	95
44	144
565	160
129	546
578	188
7	236
446	562
589	220
539	481
460	553
318	599
352	595
458	555
534	487
326	2
553	461
551	464
119	61
312	1
169	31
101	76
311	1
216	588
281	599
50	465
75	498
491	531
16	396
133	51
191	579
403	19
339	597
567	164
252	596
424	573
483	537
10	376
194	20
119	61
146	43
164	567
390	586
71	493
405	19
212	586
141	554
351	595
451	41
395	16
423	27
593	236
155	562
93	517
268	598
402	18
250	5
365	592
26	178
327	598
594	359
163	34
500	77
320	599
60	120
201	17
532	490
352	5
222	11
593	364
249	5
130	53
229	591
464	49
449	560
421	26
20	407
382	588
360	593
89	513
122	59
372	591
470	547
103	526
568	166
27	176
165	567
237	7
568	166
219	588
80	97
591	228
159	36
401	18
365	8
78	99
499	76
351	5
163	34
349	5
164	33
271	598
172	29
206	16
343	4
96	519
172	29
240	593
150	41
495	73
47	139
428	29
520	97
31	432
350	5
395	584
503	80
265	597
90	514
49	136
333	2
68	490
567	436
133	51
77	500
365	8
418	575
294	1
168	569
415	577
571	172
190	579
20	193
549	467
180	26
219	588
326	2
234	592
495	527
353	595
161	35
15	393
19	195
160	35
332	2
285	1
22	412
379	11
464	551
430	570
556	456
391	585
423	573
424	27
470	547
272	2
590	224
273	598
172	29
311	599
3	342
371	9
267	2
366	592
303	599
561	447
151	560
321	599
380	11
592	368
194	20
326	2
575	181
231	9
58	477
229	591
191	579
198	582
126	544
129	54
75	498
258	597
585	393
549	467
576	417
567	436
558	147
48	462
97	520
492	530
329	598
448	40
564	158
594	359
12	384
522	501
43	454
581	405
310	599
352	5
543	125
329	2
549	467
368	8
63	117
197	581
493	529
132	52
23	415
275	2
95	519
284	1
113	66
45	458
371	591
301	1
487	66
313	599
317	1
421	574
317	1
286	1
211	14
211	586
515	509
540	480
476	542
331	2
281	1
463	551
146	43
440	35
153	561
597	258
265	597
552	138
409	21
251	595
333	598
539	119
85	509
442	36
479	540
68	490
392	15
304	1
592	232
582	402
556	144
271	2
476	58
503	520
356	6
31	168
512	512
215	13
105	527
481	539
588	384
18	402
410	579
577	185
530	108
193	20
41	451
84	92
516	92
589	380
333	598
31	168
217	12
20	193
250	595
101	76
288	599
225	10
218	12
401	582
34	162
15	207
207	585
431	569
404	581
342	597
485	64
199	582
202	17
221	11
252	596
322	599
317	599
589	220
76	101
282	599
454	557
36	442
368	8
566	162
24	183
471	54
131	53
19	195
233	592
590	376
53	130
483	63
88	512
507	83
5	354
337	597
440	35
171	30
216	12
291	1
99	522
163	34
337	597
254	596
384	12
35	440
166	32
309	599
182	575
198	18
217	588
522	99
318	599
551	136
348	596
539	119
51	467
422	574
371	591
478	59
229	591
513	89
61	119
36	442
225	590
138	48
251	595
305	599
2	334
359	594
255	4
226	590
131	53
532	490
502	521
293	1
442	564
474	56
102	525
68	110
78	501
444	563
480	60
290	1
2	334
460	47
6	359
243	6
87	89
18	198
6	359
24	417
517	507
421	574
548	468
248	595
42	453
279	1
227	590
96	519
88	88
108	530
341	3
132	548
243	6
331	2
14	390
74	103
528	494
531	109
108	530
294	1
559	451
551	136
121	540
136	49
282	1
234	592
287	599
519	505
19	195
467	51
146	557
393	585
65	486
594	359
177	27
8	232
19	195
256	596
333	598
534	113
314	1
450	41
208	15
25	419
419	575
135	550
63	117
95	519
115	536
269	2
456	44
306	1
176	27
63	483
572	426
509	85
310	1
497	74
469	53
557	146
151	560
489	68
201	17
73	496
105	527
448	560
109	531
362	593
532	490
63	483
58	123
555	142
585	393
10	376
482	62
369	591
267	2
568	434
147	42
379	589
17	201
112	533
459	554
522	99
538	482
188	578
201	17
354	595
119	61
169	31
362	593
327	598
140	47
37	156
274	598
513	89
22	188
151	560
462	48
192	21
357	6
363	593
360	593
119	61
499	524
419	575
426	28
532	110
156	563
6	241
329	2
134	51
276	1
67	112
483	63
181	25
539	481
110	532
553	461
358	6
179	26
482	62
293	1
404	581
96	519
94	518
125	543
71	107
223	589
80	503
85	509
544	126
407	20
403	19
256	596
114	65
514	510
180	574
136	551
203	17
276	1
305	599
145	556
216	12
98	521
145	44
33	164
244	6
228	9
518	94
146	43
281	1
316	599
261	597
126	544
476	58
340	3
219	588
194	580
549	133
251	595
2	334
3	342
340	3
464	49
562	154
227	10
189	578
573	176
263	597
372	9
564	442
53	130
233	8
51	467
313	1
365	8
431	569
254	596
93	83
118	538
338	3
22	188
83	93
1	276
112	533
277	599
343	4
385	587
326	598
241	6
217	12
348	4
572	174
463	49
283	1
530	108
573	176
176	573
590	376
348	4
435	567
270	598
137	49
525	498
215	587
399	17
34	438
4	252
262	3
321	599
257	4
136	551
548	132
180	26
468	52
194	580
469	547
555	142
541	122
62	118
590	376
442	564
173	29
65	114
88	512
440	565
333	598
548	132
245	594
510	514
359	6
343	596
129	546
247	595
537	117
542	477
345	4
453	42
113	66
263	597
463	49
474	56
385	587
42	453
171	570
396	16
196	19
7	236
515	509
110	68
231	9
523	100
571	428
